tanggal,bulan,nama_kategori,pengeluaran/pemasukan,tipe,saldo_awal,jumlah,sisa_saldo,Status,label_kategori,status_label
2024-01-20 12:00:00,1,1,Shopping Mall,1,125222677,349944,124872733,1,Keinginan,Normal
2024-01-20 13:48:00,1,2,Tabungan Haji,1,124872733,3023833,121848900,1,Tabungan,Normal
2024-01-20 15:36:00,1,0,Fee Freelance,0,121848900,15240526,137089426,1,Kebutuhan,Normal
2024-01-20 17:24:00,1,2,Tabungan Haji,1,137089426,4343714,132745712,1,Tabungan,Normal
2024-01-20 19:12:00,1,0,Alat Mandi,1,132745712,212819,132532893,1,Kebutuhan,Normal
2024-01-20 21:00:00,1,0,Insentif Projek,0,132532893,9240939,141773832,1,Kebutuhan,Normal
2024-01-20 22:48:00,1,0,Bensin Pertalite,1,141773832,155985,141617847,1,Kebutuhan,Normal
2024-01-21 00:36:00,1,0,Insentif Projek,0,141617847,2715065,144332912,1,Kebutuhan,Normal
2024-01-21 02:24:00,1,0,Air Galon,1,144332912,225926,144106986,1,Kebutuhan,Normal
2024-01-21 04:12:00,1,0,Skincare Dasar,1,144106986,371061,143735925,1,Kebutuhan,Normal
2024-01-21 06:00:00,1,2,Crypto Bitcoin,1,143735925,2095091,141640834,1,Tabungan,Normal
2024-01-21 07:48:00,1,0,Asuransi Bpjs,1,141640834,235692,141405142,1,Kebutuhan,Normal
2024-01-21 09:36:00,1,1,Tiket Pesawat Liburan,1,141405142,2967615,138437527,1,Keinginan,Normal
2024-01-21 11:24:00,1,0,Iuran Sampah,1,138437527,345909,138091618,1,Kebutuhan,Normal
2024-01-21 13:12:00,1,2,Tabungan Nikah,1,138091618,4861212,133230406,1,Tabungan,Normal
2024-01-21 15:00:00,1,0,Cashback E-Wallet,0,133230406,18361073,151591479,1,Kebutuhan,Normal
2024-01-21 16:48:00,1,1,Buku Novel,1,151591479,2566464,149025015,1,Keinginan,Normal
2024-01-21 18:36:00,1,0,Uang Saku Orang Tua,0,149025015,755423,149780438,1,Kebutuhan,Normal
2024-01-21 20:24:00,1,0,Service Motor,1,149780438,51795,149728643,1,Kebutuhan,Normal
2024-01-21 22:12:00,1,1,Skin Hero,1,149728643,879328,148849315,1,Keinginan,Normal
2024-01-22 00:00:00,1,1,Tiket Konser,1,148849315,2139921,146709394,1,Keinginan,Normal
2024-01-22 01:48:00,1,1,Action Figure,1,146709394,839505,145869889,1,Keinginan,Normal
2024-01-22 03:36:00,1,0,Fee Freelance,0,145869889,1048209,146918098,1,Kebutuhan,Normal
2024-01-22 05:24:00,1,0,Perbaikan Genteng,1,146918098,266994,146651104,1,Kebutuhan,Normal
2024-01-22 07:12:00,1,0,Token Listrik,1,146651104,7111,146643993,1,Kebutuhan,Normal
2024-01-22 09:00:00,1,0,Bensin Pertamax,1,146643993,391877,146252116,1,Kebutuhan,Normal
2024-01-22 10:48:00,1,0,Tiket Krl,1,146252116,140470,146111646,1,Kebutuhan,Normal
2024-01-22 12:36:00,1,2,P2P Lending,1,146111646,585116,145526530,1,Tabungan,Normal
2024-01-22 14:24:00,1,0,Alat Mandi,1,145526530,141445,145385085,1,Kebutuhan,Normal
2024-01-22 16:12:00,1,2,P2P Lending,1,145385085,3961548,141423537,1,Tabungan,Normal
2024-01-22 18:00:00,1,2,Tabungan Haji,1,141423537,3080757,138342780,1,Tabungan,Normal
2024-01-22 19:48:00,1,0,Sewa Kos,1,138342780,205566,138137214,1,Kebutuhan,Normal
2024-01-22 21:36:00,1,0,Ojek Online,1,138137214,128885,138008329,1,Kebutuhan,Normal
2024-01-22 23:24:00,1,0,Laundry,1,138008329,153325,137855004,1,Kebutuhan,Normal
2024-01-23 01:12:00,1,0,Insentif Projek,0,137855004,17369587,155224591,1,Kebutuhan,Normal
2024-01-23 03:00:00,1,0,Asuransi Bpjs,1,155224591,220108,155004483,1,Kebutuhan,Normal
2024-01-23 04:48:00,1,0,Bonus Akhir Tahun,0,155004483,6846725,161851208,1,Kebutuhan,Normal
2024-01-23 06:36:00,1,1,Donasi Streamer,1,161851208,2751560,159099648,1,Keinginan,Normal
2024-01-23 08:24:00,1,0,Fee Freelance,0,159099648,17351548,176451196,1,Kebutuhan,Normal
2024-01-23 10:12:00,1,1,Netflix Bulanan,1,176451196,559464,175891732,1,Keinginan,Normal
2024-01-23 12:00:00,1,0,Perbaikan Genteng,1,175891732,184131,175707601,1,Kebutuhan,Normal
2024-01-23 13:48:00,1,0,Bensin Pertamax,1,175707601,137219,175570382,1,Kebutuhan,Normal
2024-01-23 15:36:00,1,0,Skincare Dasar,1,175570382,26841,175543541,1,Kebutuhan,Normal
2024-01-23 17:24:00,1,0,Perbaikan Genteng,1,175543541,130602,175412939,1,Kebutuhan,Normal
2024-01-23 19:12:00,1,2,Tabungan Nikah,1,175412939,4818091,170594848,1,Tabungan,Normal
2024-01-23 21:00:00,1,0,Fee Freelance,0,170594848,18366838,188961686,1,Kebutuhan,Normal
2024-01-23 22:48:00,1,1,Youtube Premium,1,188961686,1600799,187360887,1,Keinginan,Normal
2024-01-24 00:36:00,1,1,Donasi Streamer,1,187360887,352533,187008354,1,Keinginan,Normal
2024-01-24 02:24:00,1,0,Peralatan Dapur,1,187008354,351784,186656570,1,Kebutuhan,Normal
2024-01-24 04:12:00,1,0,Tiket Krl,1,186656570,180961,186475609,1,Kebutuhan,Normal
2024-01-24 06:00:00,1,0,Sewa Kos,1,186475609,185918,186289691,1,Kebutuhan,Normal
2024-01-24 07:48:00,1,0,Token Listrik,1,186289691,171615,186118076,1,Kebutuhan,Normal
2024-01-24 09:36:00,1,0,Dividen Saham,0,186118076,19644677,205762753,1,Kebutuhan,Normal
2024-01-24 11:24:00,1,0,Dividen Saham,0,205762753,19542358,225305111,1,Kebutuhan,Normal
2024-01-24 13:12:00,1,0,Dividen Saham,0,225305111,8222287,233527398,1,Kebutuhan,Normal
2024-01-24 15:00:00,1,0,Skincare Dasar,1,233527398,25010,233502388,0,Kebutuhan,Hemat
2024-01-24 16:48:00,1,2,Saham Bluechip,1,233502388,1590120,231912268,0,Tabungan,Hemat
2024-01-24 18:36:00,1,0,Peralatan Dapur,1,231912268,204996,231707272,0,Kebutuhan,Hemat
2024-01-24 20:24:00,1,0,Bensin Pertamax,1,231707272,379325,231327947,0,Kebutuhan,Hemat
2024-01-24 22:12:00,1,0,Ojek Online,1,231327947,369514,230958433,0,Kebutuhan,Hemat
2024-01-25 00:00:00,1,1,Shopping Mall,1,230958433,1948935,229009498,0,Keinginan,Hemat
2024-01-25 01:48:00,1,0,Belanja Sayur,1,229009498,154458,228855040,0,Kebutuhan,Hemat
2024-01-25 03:36:00,1,0,Hasil Jual Preloved,0,228855040,12519618,241374658,1,Kebutuhan,Normal
2024-01-25 05:24:00,1,0,Uang Saku Orang Tua,0,241374658,9679652,251054310,1,Kebutuhan,Normal
2024-01-25 07:12:00,1,2,Saham Bluechip,1,251054310,3621002,247433308,0,Tabungan,Hemat
2024-01-25 09:00:00,1,0,Service Motor,1,247433308,393234,247040074,0,Kebutuhan,Hemat
2024-01-25 10:48:00,1,0,Belanja Sayur,1,247040074,193666,246846408,0,Kebutuhan,Hemat
2024-01-25 12:36:00,1,0,Bensin Pertamax,1,246846408,187623,246658785,0,Kebutuhan,Hemat
2024-01-25 14:24:00,1,0,Service Motor,1,246658785,389170,246269615,0,Kebutuhan,Hemat
2024-01-25 16:12:00,1,1,Aksesoris Hp,1,246269615,991019,245278596,0,Keinginan,Hemat
2024-01-25 18:00:00,1,0,Belanja Sembako,1,245278596,375121,244903475,0,Kebutuhan,Hemat
2024-01-25 19:48:00,1,0,Tiket Krl,1,244903475,376807,244526668,0,Kebutuhan,Hemat
2024-01-25 21:36:00,1,0,Pulsa Data,1,244526668,380825,244145843,0,Kebutuhan,Hemat
2024-01-25 23:24:00,1,0,Peralatan Dapur,1,244145843,260131,243885712,0,Kebutuhan,Hemat
2024-01-26 01:12:00,1,0,Parkir Harian,1,243885712,99542,243786170,0,Kebutuhan,Hemat
2024-01-26 03:00:00,1,1,Hobi Tanaman,1,243786170,896915,242889255,0,Keinginan,Hemat
2024-01-26 04:48:00,1,0,Perbaikan Genteng,1,242889255,225426,242663829,0,Kebutuhan,Hemat
2024-01-26 06:36:00,1,0,Service Motor,1,242663829,379599,242284230,0,Kebutuhan,Hemat
2024-01-26 08:24:00,1,1,Donasi Streamer,1,242284230,2271402,240012828,0,Keinginan,Hemat
2024-01-26 10:12:00,1,0,Asuransi Bpjs,1,240012828,246777,239766051,0,Kebutuhan,Hemat
2024-01-26 12:00:00,1,2,Tabungan Nikah,1,239766051,833211,238932840,0,Tabungan,Hemat
2024-01-26 13:48:00,1,0,Ganti Oli,1,238932840,296358,238636482,0,Kebutuhan,Hemat
2024-01-26 15:36:00,1,0,Alat Mandi,1,238636482,244021,238392461,0,Kebutuhan,Hemat
2024-01-26 17:24:00,1,1,Makan Cantik Cafe,1,238392461,1121359,237271102,0,Keinginan,Hemat
2024-01-26 19:12:00,1,0,Asuransi Bpjs,1,237271102,150279,237120823,0,Kebutuhan,Hemat
2024-01-26 21:00:00,1,0,Tiket Krl,1,237120823,259533,236861290,0,Kebutuhan,Hemat
2024-01-26 22:48:00,1,1,Spotify Premium,1,236861290,1277342,235583948,0,Keinginan,Hemat
2024-01-27 00:36:00,1,0,Indihome/Wifi,1,235583948,122259,235461689,0,Kebutuhan,Hemat
2024-01-27 02:24:00,1,2,Saham Bluechip,1,235461689,1938050,233523639,0,Tabungan,Hemat
2024-01-27 04:12:00,1,0,Uang Saku Orang Tua,0,233523639,13982495,247506134,1,Kebutuhan,Normal
2024-01-27 06:00:00,1,0,Hasil Jual Preloved,0,247506134,19668145,267174279,1,Kebutuhan,Normal
2024-01-27 07:48:00,1,0,Service Motor,1,267174279,338006,266836273,0,Kebutuhan,Hemat
2024-01-27 09:36:00,1,0,Pulsa Data,1,266836273,36668,266799605,0,Kebutuhan,Hemat
2024-01-27 11:24:00,1,0,Parkir Harian,1,266799605,262275,266537330,0,Kebutuhan,Hemat
2024-01-27 13:12:00,1,0,Service Motor,1,266537330,15253,266522077,0,Kebutuhan,Hemat
2024-01-27 15:00:00,1,1,Koleksi Hot Wheels,1,266522077,537627,265984450,0,Keinginan,Hemat
2024-01-27 16:48:00,1,1,Tiket Konser,1,265984450,1899154,264085296,0,Keinginan,Hemat
2024-01-27 18:36:00,1,0,Pulsa Data,1,264085296,140435,263944861,0,Kebutuhan,Hemat
2024-01-27 20:24:00,1,0,Laundry,1,263944861,345695,263599166,0,Kebutuhan,Hemat
2024-01-27 22:12:00,1,2,Tabungan Dana Darurat,1,263599166,2323058,261276108,0,Tabungan,Hemat
2024-01-28 00:00:00,1,1,Steak House,1,261276108,346112,260929996,0,Keinginan,Hemat
2024-01-28 01:48:00,1,0,Skincare Dasar,1,260929996,190031,260739965,0,Kebutuhan,Hemat
2024-01-28 03:36:00,1,0,Tiket Krl,1,260739965,70201,260669764,0,Kebutuhan,Hemat
2024-01-28 05:24:00,1,0,Hasil Jual Preloved,0,260669764,6597438,267267202,1,Kebutuhan,Normal
2024-01-28 07:12:00,1,1,Youtube Premium,1,267267202,1426090,265841112,0,Keinginan,Hemat
2024-01-28 09:00:00,1,1,Mixue/Boba,1,265841112,2722585,263118527,0,Keinginan,Hemat
2024-01-28 10:48:00,1,2,Tabungan Beli Rumah,1,263118527,4313811,258804716,0,Tabungan,Hemat
2024-01-28 12:36:00,1,2,Crypto Bitcoin,1,258804716,3206375,255598341,0,Tabungan,Hemat
2024-01-28 14:24:00,1,0,Bonus Akhir Tahun,0,255598341,13735627,269333968,1,Kebutuhan,Normal
2024-01-28 16:12:00,1,0,Makan Warteg,1,269333968,288399,269045569,0,Kebutuhan,Hemat
2024-01-28 18:00:00,1,2,Tabungan Nikah,1,269045569,4044026,265001543,0,Tabungan,Hemat
2024-01-28 19:48:00,1,0,Bonus Akhir Tahun,0,265001543,8986936,273988479,1,Kebutuhan,Normal
2024-01-28 21:36:00,1,1,Tiket Konser,1,273988479,2097649,271890830,0,Keinginan,Hemat
2024-01-28 23:24:00,1,1,Tiket Bioskop Xxi,1,271890830,1065145,270825685,0,Keinginan,Hemat
2024-01-29 01:12:00,1,0,Peralatan Dapur,1,270825685,266328,270559357,0,Kebutuhan,Hemat
2024-01-29 03:00:00,1,1,Youtube Premium,1,270559357,241560,270317797,0,Keinginan,Hemat
2024-01-29 04:48:00,1,0,Gaji Utama,0,270317797,17543878,287861675,1,Kebutuhan,Normal
2024-01-29 06:36:00,1,2,Tabungan Dana Darurat,1,287861675,4437305,283424370,0,Tabungan,Hemat
2024-01-29 08:24:00,1,0,Makan Warteg,1,283424370,189751,283234619,0,Kebutuhan,Hemat
2024-01-29 10:12:00,1,1,Shopping Mall,1,283234619,2247611,280987008,0,Keinginan,Hemat
2024-01-29 12:00:00,1,0,Insentif Projek,0,280987008,15939531,296926539,1,Kebutuhan,Normal
2024-01-29 13:48:00,1,1,Skin Hero,1,296926539,1868798,295057741,0,Keinginan,Hemat
2024-01-29 15:36:00,1,0,Makan Warteg,1,295057741,50691,295007050,0,Kebutuhan,Hemat
2024-01-29 17:24:00,1,0,Bensin Pertalite,1,295007050,98700,294908350,0,Kebutuhan,Hemat
2024-01-29 19:12:00,1,0,Bensin Pertamax,1,294908350,266446,294641904,0,Kebutuhan,Hemat
2024-01-29 21:00:00,1,1,Netflix Bulanan,1,294641904,2432786,292209118,0,Keinginan,Hemat
2024-01-29 22:48:00,1,0,Bonus Akhir Tahun,0,292209118,18169126,310378244,1,Kebutuhan,Normal
2024-01-30 00:36:00,1,2,Crypto Bitcoin,1,310378244,1551467,308826777,0,Tabungan,Hemat
2024-01-30 02:24:00,1,0,Air Galon,1,308826777,179540,308647237,0,Kebutuhan,Hemat
2024-01-30 04:12:00,1,1,Donasi Streamer,1,308647237,1055851,307591386,0,Keinginan,Hemat
2024-01-30 06:00:00,1,2,Tabungan Nikah,1,307591386,3796699,303794687,0,Tabungan,Hemat
2024-01-30 07:48:00,1,0,Service Motor,1,303794687,277766,303516921,0,Kebutuhan,Hemat
2024-01-30 09:36:00,1,1,Spotify Premium,1,303516921,1994243,301522678,0,Keinginan,Hemat
2024-01-30 11:24:00,1,1,Mixue/Boba,1,301522678,2281282,299241396,0,Keinginan,Hemat
2024-01-30 13:12:00,1,0,Air Galon,1,299241396,389347,298852049,0,Kebutuhan,Hemat
2024-01-30 15:00:00,1,1,Thrift Shopping,1,298852049,1461834,297390215,0,Keinginan,Hemat
2024-01-30 16:48:00,1,0,Uang Saku Orang Tua,0,297390215,5831234,303221449,1,Kebutuhan,Normal
2024-01-30 18:36:00,1,0,Uang Saku Orang Tua,0,303221449,10746930,313968379,1,Kebutuhan,Normal
2024-01-30 20:24:00,1,0,Service Motor,1,313968379,267492,313700887,0,Kebutuhan,Hemat
2024-01-30 22:12:00,1,0,Service Motor,1,313700887,143910,313556977,0,Kebutuhan,Hemat
2024-01-31 00:00:00,1,0,Tiket Krl,1,313556977,77063,313479914,0,Kebutuhan,Hemat
2024-01-31 01:48:00,1,1,Donasi Streamer,1,313479914,2839253,310640661,0,Keinginan,Hemat
2024-01-31 03:36:00,1,1,Mixue/Boba,1,310640661,2135320,308505341,0,Keinginan,Hemat
2024-01-31 05:24:00,1,0,Ojek Online,1,308505341,297334,308208007,0,Kebutuhan,Hemat
2024-01-31 07:12:00,1,0,Insentif Projek,0,308208007,3911297,312119304,1,Kebutuhan,Normal
2024-01-31 09:00:00,1,1,Kopi Janji Jiwa,1,312119304,427509,311691795,0,Keinginan,Hemat
2024-01-31 10:48:00,1,1,Staycation Hotel,1,311691795,938965,310752830,0,Keinginan,Hemat
2024-01-31 12:36:00,1,1,Action Figure,1,310752830,38179,310714651,0,Keinginan,Hemat
2024-01-31 14:24:00,1,1,Koleksi Hot Wheels,1,310714651,284113,310430538,0,Keinginan,Hemat
2024-01-31 16:12:00,1,2,Saham Bluechip,1,310430538,2187092,308243446,0,Tabungan,Hemat
2024-01-31 18:00:00,1,0,Bonus Akhir Tahun,0,308243446,10145189,318388635,1,Kebutuhan,Normal
2024-01-31 19:48:00,1,1,Keanggotaan Gym,1,318388635,2360789,316027846,0,Keinginan,Hemat
2024-01-31 21:36:00,1,0,Ganti Oli,1,316027846,77191,315950655,0,Kebutuhan,Hemat
2024-01-31 23:24:00,1,0,Asuransi Bpjs,1,315950655,24349,315926306,0,Kebutuhan,Hemat
2024-02-01 01:12:00,2,0,Dividen Saham,0,318337341,19318666,337656007,1,Kebutuhan,Normal
2024-02-01 03:00:00,2,0,Parkir Harian,1,337656007,334786,337321221,0,Kebutuhan,Hemat
2024-02-01 04:48:00,2,0,Belanja Sembako,1,337321221,21284,337299937,0,Kebutuhan,Hemat
2024-02-01 06:36:00,2,0,Skincare Dasar,1,337299937,298411,337001526,0,Kebutuhan,Hemat
2024-02-01 08:24:00,2,0,Pulsa Data,1,337001526,255613,336745913,0,Kebutuhan,Hemat
2024-02-01 10:12:00,2,1,Tiket Konser,1,336745913,1278434,335467479,0,Keinginan,Hemat
2024-02-01 12:00:00,2,0,Ganti Oli,1,335467479,366312,335101167,0,Kebutuhan,Hemat
2024-02-01 13:48:00,2,1,Peralatan Camping,1,335101167,1313644,333787523,0,Keinginan,Hemat
2024-02-01 15:36:00,2,0,Service Motor,1,333787523,380784,333406739,0,Kebutuhan,Hemat
2024-02-01 17:24:00,2,0,Asuransi Bpjs,1,333406739,46322,333360417,0,Kebutuhan,Hemat
2024-02-01 19:12:00,2,1,Keanggotaan Gym,1,333360417,2775551,330584866,0,Keinginan,Hemat
2024-02-01 21:00:00,2,0,Perbaikan Genteng,1,330584866,336605,330248261,0,Kebutuhan,Hemat
2024-02-01 22:48:00,2,1,Mixue/Boba,1,330248261,2299106,327949155,0,Keinginan,Hemat
2024-02-02 00:36:00,2,0,Gas Lpg,1,327949155,396339,327552816,0,Kebutuhan,Hemat
2024-02-02 02:24:00,2,0,Parkir Harian,1,327552816,300671,327252145,0,Kebutuhan,Hemat
2024-02-02 04:12:00,2,0,Parkir Harian,1,327252145,172535,327079610,0,Kebutuhan,Hemat
2024-02-02 06:00:00,2,0,Insentif Projek,0,327079610,2050922,329130532,1,Kebutuhan,Normal
2024-02-02 07:48:00,2,0,Iuran Sampah,1,329130532,276641,328853891,0,Kebutuhan,Hemat
2024-02-02 09:36:00,2,0,Parkir Harian,1,328853891,42683,328811208,0,Kebutuhan,Hemat
2024-02-02 11:24:00,2,0,Hasil Jual Preloved,0,328811208,18692994,347504202,1,Kebutuhan,Normal
2024-02-02 13:12:00,2,0,Bonus Akhir Tahun,0,347504202,11069239,358573441,1,Kebutuhan,Normal
2024-02-02 15:00:00,2,2,Crypto Bitcoin,1,358573441,1032989,357540452,0,Tabungan,Hemat
2024-02-02 16:48:00,2,1,Makan Cantik Cafe,1,357540452,2416997,355123455,0,Keinginan,Hemat
2024-02-02 18:36:00,2,1,Youtube Premium,1,355123455,2898966,352224489,0,Keinginan,Hemat
2024-02-02 20:24:00,2,1,Netflix Bulanan,1,352224489,2812965,349411524,0,Keinginan,Hemat
2024-02-02 22:12:00,2,0,Parkir Harian,1,349411524,239172,349172352,0,Kebutuhan,Hemat
2024-02-03 00:00:00,2,0,Belanja Sayur,1,349172352,246144,348926208,0,Kebutuhan,Hemat
2024-02-03 01:48:00,2,0,Makan Warteg,1,348926208,188441,348737767,0,Kebutuhan,Hemat
2024-02-03 03:36:00,2,2,Tabungan Dana Darurat,1,348737767,103109,348634658,0,Tabungan,Hemat
2024-02-03 05:24:00,2,0,Dividen Saham,0,348634658,13781622,362416280,1,Kebutuhan,Normal
2024-02-03 07:12:00,2,0,Obat/Vitamin,1,362416280,271733,362144547,0,Kebutuhan,Hemat
2024-02-03 09:00:00,2,0,Tiket Krl,1,362144547,387394,361757153,0,Kebutuhan,Hemat
2024-02-03 10:48:00,2,0,Service Motor,1,361757153,356561,361400592,0,Kebutuhan,Hemat
2024-02-03 12:36:00,2,0,Makan Warteg,1,361400592,393313,361007279,0,Kebutuhan,Hemat
2024-02-03 14:24:00,2,0,Gas Lpg,1,361007279,273787,360733492,0,Kebutuhan,Hemat
2024-02-03 16:12:00,2,1,Peralatan Camping,1,360733492,934055,359799437,0,Keinginan,Hemat
2024-02-03 18:00:00,2,0,Pulsa Data,1,359799437,13575,359785862,0,Kebutuhan,Hemat
2024-02-03 19:48:00,2,0,Hasil Jual Preloved,0,359785862,11199481,370985343,1,Kebutuhan,Normal
2024-02-03 21:36:00,2,0,Iuran Sampah,1,370985343,8431,370976912,0,Kebutuhan,Hemat
2024-02-03 23:24:00,2,1,Steak House,1,370976912,1288716,369688196,0,Keinginan,Hemat
2024-02-04 01:12:00,2,1,Top-Up Mlbb,1,369688196,830198,368857998,0,Keinginan,Hemat
2024-02-04 03:00:00,2,0,Indihome/Wifi,1,368857998,341293,368516705,0,Kebutuhan,Hemat
2024-02-04 04:48:00,2,0,Asuransi Bpjs,1,368516705,352048,368164657,0,Kebutuhan,Hemat
2024-02-04 06:36:00,2,0,Belanja Sembako,1,368164657,264878,367899779,0,Kebutuhan,Hemat
2024-02-04 08:24:00,2,2,Deposito Bank,1,367899779,4396126,363503653,0,Tabungan,Hemat
2024-02-04 10:12:00,2,0,Peralatan Dapur,1,363503653,236085,363267568,0,Kebutuhan,Hemat
2024-02-04 12:00:00,2,0,Laundry,1,363267568,283853,362983715,0,Kebutuhan,Hemat
2024-02-04 13:48:00,2,0,Peralatan Dapur,1,362983715,50603,362933112,0,Kebutuhan,Hemat
2024-02-04 15:36:00,2,1,Thrift Shopping,1,362933112,340914,362592198,0,Keinginan,Hemat
2024-02-04 17:24:00,2,1,Mixue/Boba,1,362592198,685241,361906957,0,Keinginan,Hemat
2024-02-04 19:12:00,2,0,Bensin Pertalite,1,361906957,278282,361628675,0,Kebutuhan,Hemat
2024-02-04 21:00:00,2,0,Perbaikan Genteng,1,361628675,75187,361553488,0,Kebutuhan,Hemat
2024-02-04 22:48:00,2,0,Belanja Sayur,1,361553488,160130,361393358,0,Kebutuhan,Hemat
2024-02-05 00:36:00,2,1,Aksesoris Hp,1,361393358,1884558,359508800,0,Keinginan,Hemat
2024-02-05 02:24:00,2,0,Perbaikan Genteng,1,359508800,80314,359428486,0,Kebutuhan,Hemat
2024-02-05 04:12:00,2,0,Bensin Pertalite,1,359428486,261928,359166558,0,Kebutuhan,Hemat
2024-02-05 06:00:00,2,0,Gaji Utama,0,359166558,3539636,362706194,1,Kebutuhan,Normal
2024-02-05 07:48:00,2,0,Hasil Jual Preloved,0,362706194,13614071,376320265,1,Kebutuhan,Normal
2024-02-05 09:36:00,2,1,Tiket Pesawat Liburan,1,376320265,2564062,373756203,0,Keinginan,Hemat
2024-02-05 11:24:00,2,1,Staycation Hotel,1,373756203,1568453,372187750,0,Keinginan,Hemat
2024-02-05 13:12:00,2,1,Nasi Padang Premium,1,372187750,2769841,369417909,0,Keinginan,Hemat
2024-02-05 15:00:00,2,0,Pulsa Data,1,369417909,42296,369375613,0,Kebutuhan,Hemat
2024-02-05 16:48:00,2,0,Bensin Pertamax,1,369375613,308626,369066987,0,Kebutuhan,Hemat
2024-02-05 18:36:00,2,0,Service Motor,1,369066987,311109,368755878,0,Kebutuhan,Hemat
2024-02-05 20:24:00,2,0,Pulsa Data,1,368755878,271802,368484076,0,Kebutuhan,Hemat
2024-02-05 22:12:00,2,0,Dividen Saham,0,368484076,15121835,383605911,1,Kebutuhan,Normal
2024-02-06 00:00:00,2,0,Peralatan Dapur,1,383605911,354634,383251277,0,Kebutuhan,Hemat
2024-02-06 01:48:00,2,1,Staycation Hotel,1,383251277,2156527,381094750,0,Keinginan,Hemat
2024-02-06 03:36:00,2,0,Alat Mandi,1,381094750,64413,381030337,0,Kebutuhan,Hemat
2024-02-06 05:24:00,2,1,Steam Wallet,1,381030337,2946447,378083890,0,Keinginan,Hemat
2024-02-06 07:12:00,2,0,Gaji Utama,0,378083890,16383751,394467641,1,Kebutuhan,Normal
2024-02-06 09:00:00,2,0,Air Galon,1,394467641,172495,394295146,0,Kebutuhan,Hemat
2024-02-06 10:48:00,2,0,Hasil Jual Preloved,0,394295146,10185170,404480316,1,Kebutuhan,Normal
2024-02-06 12:36:00,2,0,Ganti Oli,1,404480316,56422,404423894,0,Kebutuhan,Hemat
2024-02-06 14:24:00,2,1,Shopping Mall,1,404423894,148979,404274915,0,Keinginan,Hemat
2024-02-06 16:12:00,2,0,Ojek Online,1,404274915,55588,404219327,0,Kebutuhan,Hemat
2024-02-06 18:00:00,2,1,Sepatu Sneakers,1,404219327,1662218,402557109,0,Keinginan,Hemat
2024-02-06 19:48:00,2,1,Nasi Padang Premium,1,402557109,2857483,399699626,0,Keinginan,Hemat
2024-02-06 21:36:00,2,1,Mixue/Boba,1,399699626,2678270,397021356,0,Keinginan,Hemat
2024-02-06 23:24:00,2,0,Dividen Saham,0,397021356,17685505,414706861,1,Kebutuhan,Normal
2024-02-07 01:12:00,2,0,Tiket Krl,1,414706861,203304,414503557,0,Kebutuhan,Hemat
2024-02-07 03:00:00,2,1,Sepatu Sneakers,1,414503557,148382,414355175,0,Keinginan,Hemat
2024-02-07 04:48:00,2,0,Hasil Jual Preloved,0,414355175,2491043,416846218,1,Kebutuhan,Normal
2024-02-07 06:36:00,2,1,Hobi Tanaman,1,416846218,1573361,415272857,0,Keinginan,Hemat
2024-02-07 08:24:00,2,2,Reksa Dana Pasar Uang,1,415272857,3975723,411297134,0,Tabungan,Hemat
2024-02-07 10:12:00,2,0,Bonus Akhir Tahun,0,411297134,12123987,423421121,1,Kebutuhan,Normal
2024-02-07 12:00:00,2,1,Tiket Pesawat Liburan,1,423421121,793908,422627213,0,Keinginan,Hemat
2024-02-07 13:48:00,2,1,Koleksi Hot Wheels,1,422627213,2590108,420037105,0,Keinginan,Hemat
2024-02-07 15:36:00,2,0,Belanja Sembako,1,420037105,300152,419736953,0,Kebutuhan,Hemat
2024-02-07 17:24:00,2,0,Perbaikan Genteng,1,419736953,303748,419433205,0,Kebutuhan,Hemat
2024-02-07 19:12:00,2,0,Gas Lpg,1,419433205,144529,419288676,0,Kebutuhan,Hemat
2024-02-07 21:00:00,2,0,Ganti Oli,1,419288676,379989,418908687,0,Kebutuhan,Hemat
2024-02-07 22:48:00,2,2,Emas Digital,1,418908687,975040,417933647,0,Tabungan,Hemat
2024-02-08 00:36:00,2,0,Insentif Projek,0,417933647,17391886,435325533,1,Kebutuhan,Normal
2024-02-08 02:24:00,2,2,Deposito Bank,1,435325533,3937331,431388202,0,Tabungan,Hemat
2024-02-08 04:12:00,2,0,Belanja Sayur,1,431388202,139292,431248910,0,Kebutuhan,Hemat
2024-02-08 06:00:00,2,0,Obat/Vitamin,1,431248910,178835,431070075,0,Kebutuhan,Hemat
2024-02-08 07:48:00,2,0,Bonus Akhir Tahun,0,431070075,9358985,440429060,1,Kebutuhan,Normal
2024-02-08 09:36:00,2,0,Parkir Harian,1,440429060,273540,440155520,0,Kebutuhan,Hemat
2024-02-08 11:24:00,2,0,Ojek Online,1,440155520,364109,439791411,0,Kebutuhan,Hemat
2024-02-08 13:12:00,2,1,Tiket Pesawat Liburan,1,439791411,460247,439331164,0,Keinginan,Hemat
2024-02-08 15:00:00,2,1,Youtube Premium,1,439331164,963881,438367283,0,Keinginan,Hemat
2024-02-08 16:48:00,2,1,Spotify Premium,1,438367283,1664617,436702666,0,Keinginan,Hemat
2024-02-08 18:36:00,2,0,Uang Saku Orang Tua,0,436702666,13736163,450438829,1,Kebutuhan,Normal
2024-02-08 20:24:00,2,0,Laundry,1,450438829,144970,450293859,0,Kebutuhan,Hemat
2024-02-08 22:12:00,2,2,Saham Bluechip,1,450293859,3668768,446625091,0,Tabungan,Hemat
